Date,Sensex_Return,Brazil_Returm,Crude_Return,DAX_Return,Dow_Jones_Return,Euro.INR_Return,Euro_Stoxx_Return,FTSE_Return,Gold_Return,VIX_Return,Jpn.INR_Return,NASDAQ_Return,Nifty_Return,S.P_Return,Usd.INR_Return,Movement,China_Return,Singapore_Return,Hong_Kong_Return,Nikkei_Return,Philippines_Return,Australia_Return,Shangai_Return,KOSPI_Return
06/05/2016,0.006393185,-0.016778554,0.012334399,0.002402259,0.000535373,-0.008166305,0.000544449,0.000855691,-0.00315467,-0.015763829,-0.003212335,-0.001809279,0.003756545,-0.000238894,-0.001050578,1,-0.000315402,-0.002751721,-0.000314773,-0.008829805,-0.004462279,0.001991994,0.003809817,-0.005079614
09/05/2016,-0.001334404,0.000905536,0.00767148,0.001836201,0.004525299,0.000638923,-0.001193735,0.00138134,0.00747849,-0.012958649,0.001772478,0.004040627,-0.000265012,0.003174634,0.000600962,0,-0.019373232,-0.000618843,-0.003809416,0.000857354,-0.004462279,0.0019691,-0.034098186,-0.001880459
10/05/2016,0.018247617,-0.014071936,-0.02731751,0.011199651,-0.001957089,0.000342297,0.006466134,-0.001777756,-0.019200006,-0.019766927,-0.009165461,0.002968656,0.017146293,0.000753473,0.002252252,0,-0.01365995,0.000404319,-0.015654416,0.004987499,-0.001434846,0.00542328,-0.025492376,-0.004385876
11/05/2016,0.003257054,0.040808934,0.028084715,0.006507697,0.012563037,-0.002770338,0.007828596,0.006842404,-0.000397956,-0.011888638,-0.010386238,0.01256155,0.002765047,0.012483667,-0.001797753,1,-0.000531132,0.004554938,0.01930276,0.026320405,0.037494527,0.004153589,0.007515067,0.011857406
12/05/2016,-0.006809964,-0.00577435,0.035154501,-0.006980282,-0.012116564,0.003556676,-0.007472381,0.000948568,0.01067065,0.03335364,0.006887504,-0.010226866,-0.004938006,-0.00956155,-0.001050578,0,0.003562085,-0.010815591,-0.012151706,-0.016552228,0.023831035,0.005521449,-0.011053124,-0.007988256
13/05/2016,0.007547754,0.009037333,0.010166559,-0.011348007,0.000529611,-0.001229576,-0.007187042,-0.009460462,0.002481051,-0.03743552,-0.00276873,-0.004906852,0.006567841,-0.000169536,0.003004808,1,0.003448885,0.002400023,-0.012786249,0.020928705,-0.004170389,-0.00241982,0.00581414,0.003390294
16/05/2016,-0.01165752,-0.02699032,-0.010492505,0.009204917,-0.010450044,-0.004687356,0.007211817,0.005620729,-0.008616443,0.041035064,0.005226196,-0.004147906,-0.010822237,-0.00847823,0.001497903,0,-0.003344282,-0.003428751,-0.006637945,-0.024532601,0.001832016,-0.005653723,-0.004129456,-0.00912135
17/05/2016,0.006420665,-2.68E-05,0.03267691,0.009204917,0.010002099,0.00093924,-0.001772288,0.002101491,0.016384094,0.002059126,-0.003737407,0.012247545,0.005866998,0.009796688,-0.000299133,0,0.002357517,0.006583991,0.013974899,0.013850116,0.019394698,0.005610809,0.012123773,0.006091003
18/05/2016,0.004692586,-0.018598952,0.012363789,-0.006300676,-0.01020456,-0.000773155,-0.004506351,0.002661183,-0.006638667,-0.03874945,-0.001304844,-0.012507696,0.00381643,-0.009411321,-0.000149611,0,-0.00272547,0.00723328,-0.006244984,-0.000454301,0.000793291,0.006904402,-0.007979852,-0.005613367
19/05/2016,-0.002677157,-0.005463081,-0.002483958,0.00536289,-0.000191672,-0.003888606,0.006242151,-0.000319402,-0.000898805,0.005038937,-0.004899559,0.004959996,-0.002610652,0.000205157,0.004638635,1,0.00235733,0.002572257,-0.006685489,0.011802738,0.001018379,-0.007357438,-0.009147225,-0.0045191
20/05/2016,-0.011861296,-0.008488045,-0.000622536,-0.014818122,-0.005204654,0.00314693,-0.012586126,-0.018237698,-0.015162071,0.03691887,0.006564911,-0.005610746,-0.011022662,-0.003706724,0.004468275,1,-0.002929324,-0.009685265,-0.004963094,-0.01264141,-0.019675697,-0.006142414,-0.003361512,-0.005153769
23/05/2016,-0.003851224,-0.008173934,-0.008513289,0.012263306,0.003759019,0.001462637,0.014709409,0.017010416,0.007872225,-0.037362637,-0.00211968,0.01210178,-0.004329727,0.00601949,-0.00044484,1,0.003650999,0.006343874,0.007967722,0.004597171,-0.009506272,0.005259895,0.0119661,0.005360523
24/05/2016,-0.002827456,-0.007890352,0.006910995,-0.007435443,-0.00045769,-0.000429559,-0.009867799,-0.003230826,-0.006764972,-0.016133942,0.008992806,-0.000792526,-0.002406545,-0.002085445,0,1,-0.000564326,-0.000380188,0.002015855,-0.0039733,-0.001587291,-0.006054604,0.00473055,-0.001576044
25/05/2016,0.002976969,0.00029941,0.011231281,0.021846542,0.012183208,-0.003695794,0.026318392,0.013498076,-0.004247239,0.003712871,-0.003565062,0.01999253,0.002302404,0.013681373,0.003263611,0,-0.006376538,0.009214921,0.016579568,0.009594075,0.01189898,-0.004380605,-0.001637508,0.00125565
26/05/2016,0.022750022,0.002789938,0.019333608,0.014705722,0.008215271,-0.004034666,0.017102308,0.007008872,-0.017330246,-0.043156597,-0.007480891,0.006959387,0.024010014,0.00697475,-0.005323081,0,0.003046521,-0.00083627,0.010751728,0.009743295,0.005799081,0.01452149,-0.007580167,0.006234548
27/05/2016,0.018759198,0.002789938,-0.001614205,0.006614269,-0.00130073,-0.001672375,0.003138882,0.000447081,-0.000871763,-0.012564433,-0.000983123,0.001405547,0.016981941,-0.000210472,-0.005054259,0,0.001777808,-0.000650179,0.002528778,-0.00574148,-0.006051978,0.002903676,0.001574529,-0.001770263
30/05/2016,0.010881916,-0.008717564,-0.003031528,0.001323896,0.002520152,-0.005506057,0.002367145,0.000820346,-0.007801605,-0.004241436,-0.002624241,0.006475212,0.010781137,0.004286876,0.001494098,0,-0.000578366,0.005071818,0.004830845,0.008509551,0.002047642,0.003303576,-0.001178153,0.003765931
31/05/2016,0.002701324,-0.001776704,-0.00141186,0.004561402,0.002520152,0.004925844,0.003745355,0.000820346,0.002647965,0.046854522,-0.005757526,0.006475212,0.002678796,0.004286876,0.002088617,1,0.008318955,0.011866316,0.004563511,0.0032839,0.009431759,0.000388464,0.002820955,-0.003680726
01/06/2016,-0.002156734,-0.010060995,-0.008281155,-0.006821681,-0.004812787,-0.000741265,-0.008585733,-0.006378782,-0.002374306,0.004381847,0.00446724,0.002949219,-0.002249801,-0.001000448,0.000595504,1,0.02595398,-0.014611233,0.005296515,0.003978987,-0.0042279,-0.005436391,0.033501146,0.007337692
02/06/2016,0.001723791,0.011159912,-0.001832994,-0.005680744,0.000138864,0.008487433,-0.00806599,-0.006236769,0.004027902,-0.013088189,0.014000988,0.000846797,0.002432568,0.001130208,0.003273322,0,-0.006247577,0.00041607,0.002088145,-0.016374592,0.007990848,-0.010300078,-0.002032806,0.003535893
03/06/2016,0.004836802,0.017844169,0.00326464,0.000348868,0.002748224,-0.005844814,-0.001615785,-0.001020683,-0.003597746,-0.047205557,0.003736192,0.003858852,0.004767755,0.002824711,-0.002372831,0,-0.001410952,0.006941183,0.008968305,-0.012948007,0.00065674,-0.008322062,0.006378769,0.003891404
06/06/2016,-4.10E-06,0.014678303,-0.011185682,-0.01026058,-0.001765838,0.015304524,-0.011968252,0.003883206,0.023461208,-0.006130903,0.017964072,-0.005801229,0.00022509,-0.002911754,-0.004013676,1,0.0060988,0.003760001,0.000718169,-0.013626306,0.005080068,0.007577336,0.0038228,0.003891404
07/06/2016,-0.002443092,-0.003708057,0.022007404,0.001763787,0.00636096,-0.004228024,0.001451185,0.010269533,-0.001274187,0.024008003,-0.01240458,0.005298916,-0.002402443,0.004897267,-0.003134328,0,-0.006296929,0.009127123,0.011817675,0.016962351,0.012646575,0.007745963,-0.001601502,0.000753171
08/06/2016,0.008672222,0.0011116,0.013483598,0.016460694,0.001001656,-0.001661469,0.012921816,0.001774158,-0.006653653,-0.031585803,-0.000161031,-0.001400766,0.007974589,0.00128946,-0.001946399,0,0.000480474,0.004450225,0.003549184,0.00429042,0.010321306,0.002033544,-0.001328211,0.010355831
09/06/2016,0.000406891,0.022608009,0.017275616,-0.006867438,0.003722207,0.000785888,-0.006883306,0.002703464,0.016298319,0.018325488,0.001127396,0.002597874,0.000798408,0.003309455,-0.00240024,1,0.000480474,0.005014943,0.003549184,0.001168486,0.000167006,-0.000186185,-0.001328211,0.007101285
10/06/2016,-0.009518642,-0.00989419,-0.013078274,-0.012543763,-0.001103024,-0.003068497,-0.010176305,-0.011049715,0.002120126,0.035000825,0.002734878,-0.003220334,-0.008394727,-0.001717694,0.003759398,0,0.000480474,-0.007570191,-0.002544816,-0.006242971,-0.020427025,-0.00150838,-0.001328211,-0.002588732
13/06/2016,-0.004771805,-0.033183707,-0.029469937,-0.025201038,-0.006663816,-0.002773457,-0.026068658,-0.018634796,0.009744985,0.018982294,0.00401091,-0.012920934,-0.004089668,-0.009175223,0.002996255,1,-0.002639773,-0.022350485,-0.027898671,-0.019137479,-0.007588791,-0.00150838,-0.011973209,-0.010747638
14/06/2016,-0.008972152,0.004828401,-0.00387202,-0.018015948,-0.007436746,0.007155374,-0.019782832,-0.011575013,0.008853931,0.038353162,0.010223642,-0.009420682,-0.007276577,-0.008115187,0.003584765,1,-0.019399476,-0.005523355,-0.008270247,-0.019481455,0.000848167,-0.009194502,-0.025209939,-0.012108764
15/06/2016,-4.02E-05,-0.020388318,-0.007978723,-0.014314352,-0.00325166,-0.005872118,-0.019744035,-0.02008943,0.007204348,0.036635007,0.002688172,-0.001008572,-0.000215767,-0.00179889,0.001488317,0,0.005371614,-0.003666599,-0.015419439,-0.012631561,-0.008191116,-0.02057373,-0.003377912,-0.002428167
16/06/2016,0.012525899,0.005477068,-0.009898948,0.009192999,-0.001960416,0.001398805,0.011840497,0.007304766,-0.004918716,-0.007853403,-0.002207854,-0.001779686,0.01205473,-0.00184068,-0.00312082,1,0.00418915,0.002952043,0.006145525,0.004566724,0.008178283,-0.010800838,0.022634819,-0.000238337
17/06/2016,-0.007516181,0.010158083,-0.037492189,-0.005854241,0.00526809,0.000536232,-0.003886514,-0.002735134,0.023672678,0.037672237,0.020546863,0.002064146,-0.008024029,0.003132995,0.003577818,1,-0.005351221,0.000606728,-0.002005432,-0.015085797,0.012223127,-0.000213713,-0.001872568,-0.002688267
20/06/2016,0.003786928,0.002473507,0.038303398,0.00846974,-0.003267336,0.000946174,0.010594829,0.01186627,-0.01800394,-0.019635542,-0.00232306,-0.009199345,0.003617603,-0.003257956,-0.003713607,0,-0.020498563,0.005244295,0.008932422,0.013259518,0.003174311,0.003245239,0.00509222,0.004170417
21/06/2016,0.009051709,0.016060132,0.028970404,0.0343316,0.007338547,0.010417906,0.03289028,0.030378221,-0.002602979,0.009654179,0.019770909,0.007680706,0.008359648,0.005808171,0.007156702,1,0.001660126,0.005952979,0.004763756,0.002320213,0.009145582,0.018226897,0.0037193,0.001706822
22/06/2016,-0.002015117,0.010102254,-0.010532712,0.005372404,0.001396247,-0.005338428,0.008311586,0.003634752,-0.005115338,-0.014699586,-0.006616403,0.001354086,-0.002257693,0.002712108,0.001036269,1,-9.30E-05,-0.001574022,0.001538809,0.013857561,0.008509589,0.003348044,-0.008849771,0.002012337
23/06/2016,-0.001757744,-0.013405379,0.005731832,0.005543386,-0.00274261,0.002348097,0.003696914,0.005563273,-0.007082847,0.053592121,0.000619579,-0.00215535,-0.001970827,-0.001651587,-0.002514049,0,0.005780266,0.00339967,0.015016586,0.000173958,-0.00078018,-0.000644623,0.010328155,0.00385512
24/06/2016,0.008838567,0.027982925,0.019947079,0.018465782,0.012948777,0.005557925,0.019994561,0.012283607,-0.004761051,-0.009073412,-0.018885449,0.015873147,0.008136573,0.013364022,-0.002520385,1,-0.005255763,0.000309957,-0.018170323,0.014613684,0.001336103,0.001840258,-0.006422271,0.006097254
27/06/2016,-0.022387419,-0.028211115,-0.049291559,-0.068233202,-0.033885827,-0.015054619,-0.086169211,-0.03146211,0.051719975,0.033712542,0.047649101,-0.041152414,-0.021987921,-0.035919785,0.009066587,1,-0.01358113,-0.030469671,-0.024451376,-0.07229089,-0.025788272,-0.03171928,-0.014980442,-0.049811396
28/06/2016,0.000198881,-0.017158478,-0.027497901,-0.030186792,-0.014971194,-0.007983569,-0.028331214,-0.02549241,0.008176684,-0.005234197,0.002107164,-0.0241165,0.000754148,-0.018096505,0.000294594,1,0.009088907,-0.006278103,-0.004199141,-0.003852022,0.018563449,0.004693734,0.015648323,0.00308121
29/06/2016,0.004605165,0.015453788,0.032808116,0.019271394,0.015722067,0.000961731,0.0226993,0.026443449,-0.011755703,-0.043443065,-0.010213277,0.021206066,0.004095272,0.017770202,-0.002797821,1,0.00273273,0.02365558,0.015996985,0.028396703,0.000456439,-0.006598925,0.011618677,0.020233683
30/06/2016,0.008137367,0.019904389,0.042424242,0.017464286,0.016367868,0.000927446,0.026646899,0.035774601,0.005444257,-0.088575458,-0.005007587,0.018621573,0.009369021,0.017032646,-0.004430006,0,0.009558519,0.040324153,0.025709957,0.014775161,0.013445836,0.007661709,0.004437165,0.012962992
01/07/2016,0.009698063,0.010294124,-0.031074579,0.007055565,0.013298347,-0.000539953,0.011496444,0.022683748,-0.003520052,0.008356546,-0.003355193,0.013271985,0.010208435,0.013565002,0.001186592,0,-0.000826897,-0.011202061,0.025709957,-0.003471784,-0.001015457,0.017696017,0.00010916,0.002952007
04/07/2016,0.005377463,0.013703708,0.013656114,0.009920362,0.001080871,-0.001914201,0.006394996,0.011300165,0.012320515,-0.033916513,0.002907422,0.004109303,0.004898796,0.001948677,-0.004592593,0,0.002920684,0.002425881,0.011121265,-0.009171857,0.005821129,0.002522261,-0.002561566,0.006109156
05/07/2016,0.004930943,0.006425435,-0.00734544,-0.006856503,0.001080871,0.002873467,-0.007231899,-0.008448075,0.007012233,-0.010166799,0.001221374,0.004109303,0.005085041,0.001948677,0.001190653,1,0.015227666,0.005421383,-0.002286876,0.008237088,0.002073398,0.006709107,0.023068847,0.003141588
07/07/2016,-0.004101726,-0.013817929,-0.042137718,-0.018176781,-0.006058708,-0.004631018,-0.017234934,0.00354325,0.002972211,-0.013801958,0.010826471,-0.008158237,-0.004151385,-0.006847524,0.002378475,0,0.000176981,-0.003842081,0.006411596,-0.005678851,-0.007201866,-0.005833971,0.003611782,-0.008489427
08/07/2016,0.001274346,0.002174298,-0.048281678,0.004856368,-0.001269071,-0.002038157,0.006782865,0.010860837,-0.008277372,-0.003580146,0.006613558,0.003632315,0.000233927,-0.000871541,0.001335113,1,-0.001936968,-0.000118889,0.000783726,-0.001301248,-0.008142001,0.005848966,-0.002997325,0.004573932
11/07/2016,-0.002742129,0.021649281,0.005981391,0.022389312,0.014017752,-0.006039909,0.020830186,0.008700922,-0.002249858,-0.014698677,-0.002837091,0.016393913,-0.001763034,0.015253349,-0.005333333,0,-0.007995078,0.007977003,0.01592119,0.003203531,0.010045636,0.000497332,-0.002193092,0.003589754
12/07/2016,0.018424147,0.015418867,-0.014314028,0.021158587,0.004418976,0.000289683,0.016670132,0.013992571,-0.000703775,-0.015580971,-0.022012579,0.006431621,0.01738514,0.003408611,0,0,0.003343592,0.000232455,0.004571105,0.038069868,0.006518102,0.020380461,-0.000410856,0.005946367
13/07/2016,0.006567924,0.005491093,0.045576408,0.013287354,0.006624264,-0.00228312,0.016677526,-0.000324711,-0.011070876,-0.004377841,-0.020517532,0.006851567,0.006276645,0.007009302,-0.00238308,1,0.018885649,0.011044243,0.014714728,0.023914092,0.008819342,0.00301662,0.01904415,0.008296796
14/07/2016,0.000253163,0.006301007,-0.043803419,-0.003348029,0.001332594,0.00336839,-0.002488546,-0.00154026,-0.001377721,0.036698799,0.002501172,-0.003402471,-0.000181902,0.00013475,0.000597193,0,-0.001765939,-0.001351727,-0.002767289,-0.006167778,0.000294301,0.006594187,0.001790452,-0.001758275
15/07/2016,0.004563336,0.016165161,0.020782123,0.013855001,0.007309445,0.000121097,0.012620722,-0.002388163,-0.016100026,0.018597064,-0.010603462,0.005659514,0.005340689,0.005259172,-0.002685765,1,-0.002079717,0.007386159,0.013688905,0.009476549,0.001916164,0.004286907,0.000559744,0.005613436
18/07/2016,-0.0037796,0.001755019,0.005910683,-0.00013905,0.000547918,-0.003134691,-0.001491696,0.002219561,0.004666086,0.001761691,0.00929866,-0.000887951,-0.0027554,-0.000928943,0.00448833,1,0.002281488,-0.00058315,0.003140477,0.009476549,0.007008733,0.003326188,-0.002957457,0.001414132
19/07/2016,-0.003227417,0.016300984,-0.015451578,-0.000374495,0.000891095,0.003380726,-0.003204164,0.003925485,0.007752678,0.022382094,-0.012183693,0.005207184,-0.003828412,0.00238234,0,1,-0.000267861,-0.001068026,0.003576692,0.013172019,-0.002911092,0.005322676,-0.00243139,0.002269326
20/07/2016,0.001476214,0.003785836,-0.013041556,-0.008137627,0.001400741,-0.003692146,-0.006127148,0.000291244,-0.003441182,-0.012040657,0.00142315,-0.00383917,0.002332906,-0.001435237,0.000893655,0,-0.006819246,0.00246626,-0.004046592,0.002096666,0.004204411,-0.001319044,-0.001815652,-0.004647024
21/07/2016,0.004616084,-0.002116651,0.006494961,0.016107217,0.001940836,-0.001242026,0.012230903,0.004721256,-0.010533748,0.012345679,-0.007421443,0.010634644,0.004373545,0.004270305,-0.000595238,1,-0.004275415,0.003966293,0.015040845,0.012510422,0.001929118,0.006860749,-0.002342893,0.002960167
22/07/2016,-0.007356742,0.001121283,-0.004227859,0.001400117,-0.004183914,0.000756956,0.000519052,-0.004324572,0.003989664,-0.017354597,0.009545021,-0.003149356,-0.006508403,-0.003612484,-0.000148898,1,0.005925681,-0.007035776,-0.002682054,-0.014374216,0.00660724,0.004354401,0.003474699,-0.006927938
25/07/2016,0.003346022,0.006366181,-0.012513966,-0.000861542,0.002895681,-0.004477521,0.0012599,0.004565747,-0.001679408,-0.013683373,-0.002363694,0.005175506,0.003654481,0.004553915,0,0,-0.009610104,0.008784403,0.007243632,0.002582933,-0.004678254,-0.002612198,-0.009884402,0.004672454
26/07/2016,0.01050597,-0.002269215,-0.023987327,0.005004208,-0.004188823,0.005535581,0.000333083,-0.003023558,-0.002642381,0.014195838,0.007429655,-0.000496063,0.011058165,-0.003011453,0.003871929,1,-0.000343903,-0.011577792,-0.008195084,-0.007204693,-0.000443864,0.005820087,0.001977999,-0.002650466
27/07/2016,-0.004229171,-0.001582129,-0.004869001,0.00485574,-0.001044175,-0.001942979,0.001910387,0.002071495,0.006715084,-0.006203277,0.009414718,0.002436426,-0.005210957,0.000322807,-0.001335113,1,0.010068709,0.006310911,0.013814879,-0.000589629,-0.001970985,0.001320025,0.012053589,0.00879367
28/07/2016,0.001708933,0.001234354,-0.023299161,0.007005433,-8.55E-05,0.002737633,0.00690859,0.003926217,0.002892408,-0.012323944,-0.010725944,0.005823818,0.002927602,-0.00119861,-0.003713607,0,-0.00271216,-0.002384537,-0.00266702,0.00424118,0.007601226,0.000397291,-0.022905418,0.000986646
29/07/2016,0.006576072,-0.003266679,-0.01860687,-0.004323832,-0.000856423,0.000667372,-0.011128596,-0.004350834,0.008428106,-0.018149409,0.000314268,0.002951471,0.005861325,0.001606218,-0.000894588,1,-0.004810678,-0.014078495,-0.003531652,-0.014248485,-0.010609049,0.003050707,0.004039591,-0.002873237
01/08/2016,-0.005557167,0.011313262,0.011181332,0.006089579,-0.001306325,0.003496315,0.008313948,0.000501409,-0.001192206,-0.015184024,0.02576186,0.001387008,-0.003207828,0.001631291,-0.005223101,1,-0.001427583,-0.004072939,-0.0012831,0.003400433,-0.001807705,0.001043804,-0.006880443,0.000726557
02/08/2016,-0.001737496,-0.00963998,-0.037019231,-0.000675212,-0.001504429,0.000604185,-0.007840816,-0.004532726,0.002397271,0.017596782,-0.001378465,0.004275367,-0.000225734,-0.001269783,0.00150015,0,-0.002068303,-0.001964814,-0.0012831,0.003312152,0.008544073,0.004494463,-0.007358805,-0.000572922
03/08/2016,-0.000764558,-0.010454974,-0.013729406,-0.018022326,-0.004930313,0.004582324,-0.020331546,-0.007252818,0.010144336,0.033761528,0.013650307,-0.008963775,-0.001580492,-0.006361593,-0.001198322,1,-0.000112318,-0.014432357,-0.012907868,-0.014717954,-0.00592684,-0.008608655,0.004450727,-0.007348472
04/08/2016,-0.010156634,0.016283676,0.033409263,0.002550191,0.002251311,-0.005723483,0.001403518,-0.00165528,-0.000160398,0.034729967,-0.002118323,0.004283993,-0.009051479,0.003133939,0.00134973,1,-0.001225042,0.003744007,0.005980687,-0.003632155,-0.014719824,-0.013286877,0.004454629,-0.001294382
05/08/2016,0.000608719,0.009057778,0.026940975,0.005668516,-0.000160719,-0.000698563,0.007310052,0.015941155,0.002421741,-0.067590454,0.00136467,0.001261691,0.000731435,0.00021259,0.001048375,0,-0.001720982,-0.000514246,0.004008986,0.006843622,0.00976216,0.001847888,0.000796261,7.48E-05
08/08/2016,0.013133259,0.001167485,-0.003100405,0.013624551,0.010433712,-0.003885114,0.014108187,0.007909308,-0.018917168,-0.052014531,-0.005905512,0.010620857,0.015442458,0.008603442,0,0,0.002757043,0.004655261,0.016535184,0.011259912,0.00047957,0.003944629,-0.002067961,0.009630003
09/08/2016,0.003711757,-0.000445881,0.029186603,0.006284237,-0.000767923,0.000155201,0.003097141,0.002305155,-0.001864732,0.016373454,-0.006549886,-0.001528408,0.003247669,-0.000907063,-0.000448833,0,0.00419733,0.004655261,0.006267643,0.010333921,0.002829734,0.007348929,0.009651419,0.003934734
10/08/2016,-0.003456392,0.00093675,-0.005811251,0.024974215,0.000202922,0.001902603,0.015508294,0.006193155,0.003818144,-0.003427592,0.004753143,0.002367095,-0.003799641,0.000389749,-0.000598713,1,0.00689348,0.0089587,0.002092227,0.004008439,0.005074406,0.002654484,0.007383443,0.00467662
11/08/2016,-0.011047827,-0.013341094,-0.024783727,-0.003928775,-0.002017477,0.004983165,-0.003538912,0.00220688,0.002272583,0.026483233,0.005951473,-0.003997719,-0.011862991,-0.002864686,0,1,-0.002029461,-0.006188291,-0.004388502,0.004008439,0.000677973,-0.001584872,-0.003238001,-0.000190893
12/08/2016,0.003050238,0.024240958,0.042675617,0.008633081,0.006372306,-0.003745645,0.010127681,0.007032777,0.007414206,-0.047579159,-0.006826456,0.004574808,0.001964946,0.004734566,-0.000299536,0,0.005351823,0.007954943,0.016801927,0.010665258,-0.004720259,-0.006439742,-0.004449709,0.005473309
16/08/2016,0.010509842,-1.99E-05,0.022993792,-0.002737637,-0.001990489,0.004506292,-0.00134141,0.000189451,-0.001619033,-0.031134565,0.008859019,0.000860684,0.009310824,-0.000796051,0.002397004,1,0.027037158,0.007488487,0.010668023,0.000697817,0.002464263,0.001645302,0.024227216,0.001061437
17/08/2016,-0.003118384,-0.004912422,0.01836467,-0.005825382,-0.004509003,0.008760432,-0.009997867,-0.006810071,0.002158677,0.029956427,0.009845501,-0.006634334,-0.003413225,-0.005479077,0.000299177,1,-0.013473329,-0.008179583,-0.000546764,-0.016731186,0.003837259,-0.001444043,-0.007519494,-0.005170233
18/08/2016,-0.002110844,0.007958484,0.004508373,-0.013017192,0.001181542,0.001180011,-0.011819547,-0.005043575,-0.000483625,0.042129385,0.00059997,0.000296531,-0.002140572,0.001868558,0.000299088,0,-0.00016982,-0.005420984,0.002225652,0.003232656,-0.006438903,0.000542299,0.00024461,0.001359167
19/08/2016,0.004215977,-0.002660145,0.030562086,0.00620251,0.001279212,0.004853533,0.004952123,0.001430206,0.005664721,-0.01556157,0.002998051,0.002197504,0.005704976,0.002199595,-0.000896995,0,-0.004948858,0.002940048,0.004644919,-0.005497327,0.001409106,-0.004914182,-0.002368273,0.004760394
22/08/2016,-0.001651292,-0.001134097,0.006221485,-0.005533324,-0.002426644,0.002121813,-0.009047508,-0.00145728,0.000617492,-0.000859107,0.001195636,-0.000337777,-0.000732136,-0.001440316,0.004638635,1,0.002199707,-0.001643005,-0.009165258,0.002468841,-0.002624537,0.003431497,0.002254555,-0.001715341
23/08/2016,-0.003257471,-0.022296177,-0.030296785,-0.00474282,-0.001247806,0.00030905,-0.002637962,-0.004433623,-0.005578373,-0.020808255,-0.000149276,0.00118739,-0.004355652,-0.00056322,0.000893655,1,-0.005008176,-0.000759558,-0.000612862,-0.002978446,0.003084923,-0.002098902,-0.008306033,-0.004916349
24/08/2016,0.000166872,0.004132656,0.022316684,0.009388862,0.000964952,-0.002432194,0.011268862,0.005853374,0.002584791,-0.023709168,-0.000298597,0.002951607,0.000399808,0.001951765,-0.001190476,0,0.003035314,0.001302083,0.00362709,2.36E-05,-0.003064133,0.007017099,0.003391129,0.003204078
25/08/2016,0.002491228,-0.005207684,-0.027650728,0.002840587,-0.003548765,-0.002952107,0.004963707,-0.004765226,-0.010105814,-0.029501709,-0.001344086,-0.008058813,0.002050367,-0.005240294,0.000744934,1,-0.004692074,0.008203001,-0.008529102,0.00180904,-0.008599645,0.001422449,-0.006009017,-0.004505515
26/08/2016,-0.00798398,7.38E-05,0.011973487,-0.008790385,-0.001789359,-0.000528723,-0.006946776,-0.002761938,-0.00563324,-0.015013902,-0.002990878,-0.00105219,-0.00671653,-0.001365241,-0.00223314,1,-0.003739512,0.002767862,0.000563242,-0.005705618,-0.002645345,-0.003560063,-0.001168072,-0.002370713
29/08/2016,-0.001927726,-0.000102041,0.006549757,0.005525381,-0.002873418,-0.00574629,0.007587802,0.003102583,-0.001668612,0.021452766,-0.011249438,0.001289283,-0.002286958,-0.001578848,0.00179051,1,-0.001841943,-0.011252946,0.00337229,0.008826518,-0.002645345,-0.004763709,-0.000452791,-0.003976944
30/08/2016,0.004334062,0.015491997,-0.013853904,-0.004092458,0.005848745,-0.00115058,-0.003939728,0.003102583,0.002087555,-0.029845247,-0.008283133,0.002569497,0.004071134,0.005228119,-0.000446828,0,-0.001410178,0.000692635,0.001784825,0.003602897,0.001724926,-0.008394525,0.000971171,0.004909693
