Date,Sensex_Return,Brazil_Returm,Crude_Return,DAX_Return,Dow_Jones_Return,Euro.INR_Return,Euro_Stoxx_Return,FTSE_Return,Gold_Return,VIX_Return,Jpn.INR_Return,NASDAQ_Return,Nifty_Return,S.P_Return,Usd.INR_Return,Movement,China_Return,Singapore_Return,Hong_Kong_Return,Nikkei_Return,Philippines_Return,Australia_Return,Shangai_Return,KOSPI_Return
31/08/2016,0.015781649,-0.000596652,-0.013409962,0.010735516,-0.002631467,-0.003648809,0.010755378,-0.002524111,-0.002518806,-0.011014052,-0.009719058,-0.001785056,0.015904827,-0.001953788,0.000447027,0,0.004300231,-0.008256681,0.004271068,0.009996417,-0.011745929,0.001663863,0.000481859,-9.81E-06
01/09/2016,0.003851391,-0.011511825,-0.035598706,-0.00609422,-0.002894718,-0.001116027,-0.002514229,-0.005758864,-0.008029171,0.017089094,-0.006900782,-0.001870576,0.004785947,-0.002375788,-0.002532023,1,0.004046441,-0.000265705,-0.006332487,0.001621205,0.000642148,-0.008268989,0.003592674,-0.007662196
02/09/2016,-0.001008359,0.00578849,-0.034451902,-0.005511348,0.001001039,0.000822902,-0.001865616,-0.005240721,0.000563409,0.007362658,-0.000926498,0.002683562,-0.001314561,-4.15E-05,-0.00253845,1,-0.004429681,-0.005138327,0.011348569,0.001102743,-0.000753622,-0.00320265,-0.00858312,0.005417804
06/09/2016,0.00382184,0.023698805,0.02965709,0.014192671,0.003944775,-0.00375015,0.020629729,0.022032413,0.009456297,-0.029985007,-0.007264297,0.004340748,0.003988763,0.0042011,0,0,0.001664528,0.009892204,0.004537182,-0.005632308,-0.001343163,0.010571769,0.00011398,0.004401739
07/09/2016,0.015628357,0.009453325,-0.00532505,0.001398022,0.00249622,0.006937743,-0.002436916,-0.007757921,0.003467923,-0.014683153,0.011048864,0.00495438,0.01513681,0.002981679,-0.002858432,1,0.001466261,0.014896008,0.004304725,-0.005732306,-0.00599123,-0.00294681,0.006600327,0.005150106
08/09/2016,-0.00178273,0.009453325,0.014945349,0.006160675,-0.000646236,0.001782806,0.007002892,0.003007596,0.005875656,0.030980392,0.005694936,0.001520117,-0.002801073,-0.000146354,0.003017502,0,0.001098085,-0.001600541,-0.003400009,0.002752492,-0.017397069,0.001958032,-0.00044641,-0.001860973
09/09/2016,0.004111129,0.001699833,0.046593407,-0.007224974,-0.002495393,0.003987449,-0.002626421,0.001770227,-0.003108376,-0.002282237,-0.005050505,-0.004627238,0.003874209,-0.002223076,0.002256318,0,-0.000148282,-0.005555594,0.009298289,0.000610575,0.011855661,-0.007079385,0.001773491,-0.00775802
12/09/2016,-0.008539425,-0.037055601,-0.036539269,-0.009540724,-0.021345342,0.001426049,-0.00983934,-0.011919168,-0.004475359,0.008768586,0.001999692,-0.025396047,-0.009583915,-0.024522074,0.004052229,1,-0.00334192,-0.005555594,-0.013740571,-0.014475971,0.011855661,-0.008652382,-0.018711455,-0.022094351
14/09/2016,-0.015408068,0.010110047,0.008936356,-0.013398667,0.013249325,-0.002209224,-0.013205817,-0.011221862,-0.002253931,0.151927438,0.006451613,0.016773607,-0.017041289,0.014677062,-0.002391629,1,-0.002639196,-0.003559046,-0.014367176,-0.007908904,-0.005771474,-0.00226071,-0.005332179,-0.022094351
15/09/2016,0.000659177,0.004200753,-0.029398664,-0.000789479,-0.001770103,-0.002449175,-0.003327955,0.001152179,-0.001752508,-0.031332021,-0.003818543,0.003590508,0.001262105,-0.000587677,-0.005064045,1,-0.00898374,-0.007416629,0.00050031,-0.007193336,0.001440283,0.003821191,-0.005332179,-0.022094351
16/09/2016,0.001433091,0.014897267,0.007572281,0.005087489,0.009853744,0.000359296,0.002991669,0.00853999,-0.006931844,-0.005757832,0.004139834,0.014674019,0.001827745,0.010109278,0.000898204,0,-0.00898374,0.004288119,0.00050031,-0.003250886,0.019441061,0.002333722,-0.005332179,-0.022094351
19/09/2016,0.006551252,-0.014328049,-0.020040993,-0.014862144,-0.004869189,-0.004456328,-0.012953255,-0.002974607,-0.001347522,-0.006642821,0.001221561,-0.000975296,0.00426649,-0.003772249,0.003290458,0,0,0.007201745,0.010733651,-0.003250886,-0.014710418,0.010839902,-0.001189804,-0.00720701
20/09/2016,0.001240252,0.004741085,0.006274692,0.009507433,-0.000200289,0.000100215,0.011263095,0.01538982,0.004443811,0.024691358,0.001982312,-0.001819024,0.003251764,-1.87E-05,-0.001490757,1,0.006725643,0.00482218,0.000314647,-0.003373284,0.002582344,-0.000358714,0.00727044,0.008545982
21/09/2016,-0.00388692,0.006731952,0.003233256,0.001926957,0.000540282,-0.001756929,-0.001162278,0.002530252,-9.08E-05,-0.010709505,0.002282758,0.001207252,-0.00368966,0.000299188,0.000149298,1,-0.002691824,0.000337515,0.001227973,0.004183935,0.012657127,0.001662008,-0.001846609,0.004125093
22/09/2016,-0.000553234,0.011387259,0.04373849,0.00410146,0.00903146,-0.000475139,0.00584176,0.000582656,0.009249995,0.001691475,0.010173094,0.010270255,0.000142436,0.010917112,-0.0037319,0,0.001507947,0.010919839,0.016890803,0.004183935,0.003615543,0.006787842,0.005573243,0.01359495
23/09/2016,0.009320731,0.010279324,0.021614468,0.022774898,0.00539858,0,0.023308452,0.011211789,0.005281956,-0.098953056,-0.005862017,0.008373653,0.010288078,0.006499871,-0.001648187,0,0.007109039,-0.007891946,-0.003494121,0.017483768,0.007033919,0.00653607,0.002096484,0.001419298
26/09/2016,-0.00364611,-0.005037277,-0.039723661,-0.004422822,-0.007123028,0.002751759,-0.00635058,-0.000285036,-0.001309633,-0.006934033,-0.00136075,-0.006324539,-0.004048515,-0.005736779,0.00120066,1,-0.001995119,-0.000669318,-0.011820897,-0.003125925,-0.006821303,0.010568425,-0.005435514,-0.000224038
27/09/2016,-0.013043712,-0.01096257,0.032598921,-0.021949813,-0.009124139,0.001081659,-0.018609575,-0.013226851,0.001381962,0.099452727,0.005147615,-0.009095792,-0.012285499,-0.008587835,-0.001499026,1,-0.012827003,-0.0065574,-0.008439883,-0.018946039,-0.011447354,1.84E-05,-0.017716561,-0.007521581
28/09/2016,-0.002494497,0.005666494,-0.02743305,-0.003100914,0.00737614,-0.006276179,-0.001693617,-0.001520965,-0.012743958,-0.021627188,-0.003916252,0.009171677,-0.001908736,0.006444248,-0.002702297,0,0.004795808,0.010709344,0.004268705,0.006959955,-0.00887636,-0.004694922,0.00877768,0.012393733
29/09/2016,0.002448651,0.016670752,0.053279606,0.007417859,0.006086141,-0.001060467,0.006822986,0.006126913,-0.003465762,-0.028245614,-0.003326781,0.002420034,0.004450749,0.005296468,-0.001204275,1,-0.004910689,0.002343384,0.015896755,0.006138144,0.006844549,0.00120239,-0.00284267,0.000567253
30/09/2016,-0.016445168,-0.016935169,0.016578108,-0.003142262,-0.010676015,0.007619278,0.000157132,0.010225743,0.002932878,0.332370464,0.003337885,-0.009288246,-0.017598326,-0.009321304,0.006932931,1,0.004765006,-0.003620096,-0.016505796,-0.007939758,0.012971946,0.010882418,0.000695148,-0.004598447
03/10/2016,0.001381007,0.000282431,0.008572026,0.010136908,0.009077656,-0.002240493,0.003563334,-0.002903423,-0.001200121,-0.068834688,-0.006955996,0.008132241,0.00231631,0.007967905,-0.003741955,0,0.00200532,0.007046194,0.009282582,0.005558911,-0.00861634,-0.006470126,0.000695148,-0.004598447
04/10/2016,0.013540894,0.018746536,0.01181592,0.010136908,-0.002965892,-0.002820271,-0.001245737,0.012202634,-0.007589833,-0.09080326,-0.003045531,-0.002095256,0.014742514,-0.003260664,-0.00015024,0,0.00200532,-0.003014046,0.000529324,0.005763602,0.003516787,0.007836789,0.000695148,0.00130948
05/10/2016,0.00323121,-0.002051757,-0.002458513,0.010331062,-0.004678465,0.000415525,0.010338503,0.013004903,-0.023027178,-0.040172855,-0.011302887,-0.002114747,0.003553404,-0.00495558,0.000901578,0,0.00200532,0.000111453,-0.001920107,0.007585147,0.004750842,0.001003924,0.000695148,-0.006597178
06/10/2016,-0.004008181,0.01542167,0.023413432,-0.003185616,0.006196456,-0.000509141,-0.001062882,-0.005808316,-0.01053396,-0.004502251,-0.006334003,0.004983307,-0.002873711,0.004296695,-0.00060051,1,0.00200532,0.008727176,0.010139751,0.007488136,-0.009201133,-0.005671043,0.000695148,0.012689821
07/10/2016,-0.004066833,0.006470903,0.012241622,-0.001604039,-0.00068541,-0.003042997,-0.001553062,-0.004733231,-0.009658799,-0.006030151,-0.00233209,-0.001724975,-0.003934149,0.000481542,0.001952832,1,0,-0.002023096,0.003752817,-0.0018021,-0.001857054,0.005519999,0.000695148,-0.001618905
10/10/2016,-0.00160356,0.007663382,-0.012490087,-0.007374536,-0.00153324,0.003092624,-0.006953316,0.006347179,0.004009262,-0.023592855,0.008570983,-0.002722896,-0.001372057,-0.00325347,-0.00149925,0,0,-0.007209351,0.003752817,-0.0018021,-0.004869076,-0.002845158,0.008753444,-0.009080568
13/10/2016,0.000755493,0.009153319,0.030917486,0.012698673,0.004854584,-0.007258664,0.011727772,0.007539333,-0.001856136,-0.013807387,-0.008343634,0.006853223,0.001287712,0.004605941,-0.001651652,1,-0.002846098,-0.012625658,-0.003700359,0.004337498,-0.015086762,-0.00094894,0.000212605,0.005447436
14/10/2016,-0.015640791,0.00158517,0.005181347,-0.010358194,-0.002494461,0.004092426,-0.010967311,-0.006587405,0.00893155,0.07980399,0.004679457,-0.004903589,-0.015553234,-0.003099318,-0.000299356,0,-0.000351225,-4.28E-05,-0.007743221,-0.010209279,-0.00811073,-0.007142074,-0.000320474,-0.006061977
17/10/2016,0.001102987,0.010612812,-0.001784298,0.015969741,0.002179133,-0.00888269,0.016856916,0.005132034,-0.010267459,-0.034846029,-0.005899705,0.000159207,0.001172237,0.000201637,-0.001048061,1,0.002696083,0.002270904,0.001928204,0.007211493,0.007791896,-0.000275964,0.002518818,0.003596055
18/10/2016,-0.005190145,0.015038559,-0.008142999,-0.007259664,-0.002865747,0.003675089,-0.005444286,-0.009410356,0.004352423,0.051553317,0.004060597,-0.002750203,-0.007339749,-0.003038003,0.001049161,0,-0.007335807,0.001533033,-0.001482438,-0.000564847,-0.002279516,-0.0083364,-0.008904653,-0.000552015
19/10/2016,0.018921561,0.017323244,0.00700841,0.012184429,0.004176619,-0.002572671,0.012719695,0.00755806,0.000437529,-0.071382945,-0.000622181,0.008465678,0.018485048,0.006160357,-0.000898338,1,0.01313239,0.005092818,0.011396356,0.005372929,0.029478643,0.004101175,0.01591822,0.004127606
20/10/2016,-0.002371049,-0.004336632,0.026048916,0.001329063,0.002239849,-0.001890127,0.002937325,0.00312283,0.008627583,0.005159071,0.002801556,0.000490099,-0.002166423,0.002191999,-0.001198861,0,-0.001062674,0.008392019,0.000807051,0.002739943,0.016690944,0.004546463,-0.000272219,0.003899459
21/10/2016,0.005198259,0.005231664,-0.022674419,0.005233109,-0.002212319,-0.001257913,0.006770421,0.000709208,0.003907095,-0.030624465,-0.002172901,-0.000872978,0.004654063,-0.001375747,0.002700675,1,0.001222811,-0.003980629,0.000807051,0.016729453,0.001131665,0.00123266,-0.001141038,-0.002309062
24/10/2016,-0.001872033,0.004233069,0.008328376,0.000872784,-0.000916181,-0.002785954,0.000331532,-0.000915055,-0.00356119,-0.023649841,0.002488723,0.002970337,-0.000729935,-8.41E-05,0.001496334,0,0.007256185,0,0.00080939,-0.003887467,-0.015662066,-0.002168281,0.003459478,-0.001083652
25/10/2016,0.003629282,-0.000751699,-0.006489676,0.004709296,0.004261062,-0.001434622,0.005267006,-0.004852951,-0.001105481,0.036334056,-0.004499612,0.00997261,0.001829047,0.004749762,-0.001195279,0,0.011169013,0.004186514,0.006404164,0.004766922,0.000812552,-0.004014511,0.011616888,0.002503448
26/10/2016,-0.003110818,-0.003023577,-0.011084719,-0.000358697,-0.002950113,2.06E-05,-0.002084774,0.004471545,0.003320114,0.010465725,-0.000935162,-0.00497756,-0.002026651,-0.003797651,-0.000598355,1,-0.001967694,-0.003093513,-0.007868393,0.001757365,-0.007522834,0.006341869,0.000597832,-0.005836585
27/10/2016,-0.009074301,-0.000634295,-0.01561249,-0.004427687,0.001654442,0.002777071,-0.002082652,-0.008485759,0.000439567,-0.002071466,-0.001560062,-0.006270583,-0.008750129,-0.001740421,0.000748391,0,-0.005624427,-0.005057054,-0.002092225,0.001001787,-0.006139988,-0.015249504,-0.005508269,-0.005974281
28/10/2016,0.00285201,0.006640116,0.010980073,0.000690964,-0.001629181,-0.000829443,0.001359957,0.004093077,-0.002808224,-0.025428127,-0.0075,-0.006532997,0,-0.002986777,0.000299133,0,-0.002600046,-0.002624385,-0.011066,0.005872115,-0.007087733,-0.011996716,-0.000289147,0.001848145
30/10/2016,0.000917398,0.000904754,-0.020514883,-0.001949225,-0.000467262,0.00670966,-0.001922098,0.001386947,0.004300981,0.04029109,0.004093199,-0.004959768,0.002640666,-0.00310824,-0.001495215,0,-0.002600046,-0.002624385,-0.011066,0.005872115,-0.007087733,-0.011996716,-0.000289147,0.001848145
01/11/2016,-0.000404416,0.000904754,-0.020514883,-0.001949225,-0.000467262,0.00670966,-0.001922098,0.001386947,0.004300981,0.057157482,0.004093199,-0.004959768,-0.001423941,-0.00310824,-0.001495215,0,-0.001899563,0.006779649,0.00740792,0.001131854,-0.007087733,0.006415837,0.001443244,-0.003917884
02/11/2016,-0.001919069,-0.024614737,-0.004054631,-0.01301921,-0.005805179,0.006930456,-0.010506505,-0.005332014,0.012189179,0.015816656,0.006444514,-0.006852773,6.38E-05,-0.006786915,0.000149948,1,0.006056675,-0.005312571,-0.002998037,-0.008201126,-0.009571512,-0.005114993,0.004536281,-0.003993192
03/11/2016,-0.012533446,-0.024614737,-0.028497964,-0.014747068,-0.004294482,0.004794195,-0.014216959,-0.010368447,0.012333131,0.067524627,0.009370608,-0.009315854,-0.013012607,-0.006525486,0.00089955,0,-0.008456749,0.000882417,-0.010350797,-0.008201126,-0.019169307,-0.01162461,-0.006088461,-0.010263555
04/11/2016,-0.003521605,-0.024890875,-0.014997794,-0.004343873,-0.001613061,-0.000674869,-0.002241483,-0.008021422,-0.002449212,-0.019794612,0.001701996,-0.009236971,-0.003412027,-0.004423387,-0.001348113,1,0.011252784,-0.001417047,-0.004271959,-0.01586611,-0.007740959,-0.00065022,0.009555148,0.004526743
07/11/2016,-0.005691885,-0.002457969,-0.013210927,-0.00646434,-0.002364106,0.005105452,-0.006376346,-0.014321457,0.001406112,0.023231096,0.000308928,-0.002380195,-0.006034214,-0.00166614,0.001949903,0,-0.001783993,0.001036592,0.003147508,0.009521648,0.003833073,-0.008573178,-0.000466998,0.006910735
08/11/2016,0.006777113,0.03982669,0.018606762,0.019282337,0.020757725,-0.00976262,0.018530866,0.016978274,-0.015329363,-0.020181036,-0.013434219,0.023739837,0.007505558,0.022223501,-0.000748503,0,0.001463614,0.004777667,0.013190664,0.006812437,0.010709674,0.013511427,0.005136181,0.005997257
09/11/2016,0.004812631,0.001655383,0.002004901,0.002426138,0.004005564,-0.00878681,0.004702121,0.00532254,-0.002192135,0.015901863,-0.014086712,0.00528825,0.005472488,0.003771956,-0.007490637,1,0.003780509,0.008205664,0.002889664,0.002276326,0.006371728,0.00133313,0.001636453,-0.00073648
10/11/2016,-0.012272418,-0.014018743,0.00644731,0.015615818,0.014015908,-0.006544135,0.010868451,0.010040727,-0.002991692,-0.008944544,-0.000635021,0.011086957,-0.013056633,0.011077044,0.004075472,0,-0.008106105,-0.004980613,-0.008659199,-0.041609309,-0.012683249,-0.019247594,0.000781925,-0.009078324
11/11/2016,0.009729372,-0.032522388,-0.013474707,-0.001492578,0.011737151,0.003748389,-0.003173783,-0.012132804,-0.009151102,-0.069945848,-0.005718824,-0.008049788,0.011118359,0.00195076,0.005261575,1,0.010692598,-0.000265687,-0.009903391,0.058187414,-0.011947459,0.033394097,0.006625293,-0.000492499
15/11/2016,-0.025396763,-0.032964352,-0.027989252,0.003558756,0.002115071,0.007029443,-0.005438868,-0.014286802,-0.016351605,0.123402879,0.011822975,0.005435033,-0.026912588,-0.001397937,0.010468072,1,0.003333492,-0.010191142,-0.003281832,0.012751117,-0.008098788,-0.004654887,0.006976795,-0.002824104
16/11/2016,-0.01917273,-0.032964352,0.057479224,0.003876118,0.002881493,-0.001442684,0.003263373,0.005857981,0.019452159,0.160092139,-0.006877799,0.010965047,-0.022642624,0.007480824,0,0,-0.001783582,0.008960928,0.00759197,0.008043427,0.002584587,-0.003647792,-0.00045172,0.001765006
17/11/2016,-0.000225816,0.018469777,-0.005239031,-0.006638945,-0.002902279,0.000295834,-0.00765972,-0.006333232,0.00388698,-0.03189377,0.004026413,0.00359389,0.000388484,-0.001582286,0.003097802,0,-0.001317246,-0.002033079,-0.012028086,-0.003695498,0.014270602,0.000281627,-0.003116721,-0.002327319
18/11/2016,-0.002702416,-0.016274869,-0.003291639,0.002032095,0.001891018,-0.005715465,0.005098534,0.006665462,-0.002656031,-0.040635816,-0.009143407,0.007439684,-0.00390182,0.004676289,0.000294118,0,0.001645996,0.006976586,0.003119521,0.014499108,0.010266624,0.002027141,0.002716899,0.003471291
21/11/2016,-0.002950325,0.00320041,0.005944518,-0.001963401,-0.001898558,-0.001134446,-0.00689068,-0.002787463,-0.007669501,-0.048369856,-0.005018617,-0.002335971,-0.000724014,-0.0023867,0.002499265,1,-0.003050408,0.006903406,0.00331891,0.000770075,0.000265866,0.003914957,-0.005827531,-0.006071394
22/11/2016,-0.014726442,0.018486949,0.039395929,0.001928818,0.004704279,0.004466759,0.004018763,0.00032321,0.00211666,0.072591969,0.001627075,0.00889785,-0.017958658,0.007461387,0.000586596,0,0.011894571,-0.000348972,0.008007425,0.002936009,-0.014048963,-0.001511363,0.010186608,0.002557039
23/11/2016,0.007593205,0.014478403,0.011370815,0.002687848,0.003543868,0.002220001,0.003745504,0.006161146,-0.000641999,-0.033119518,-0.000324886,0.003257675,0.009231817,0.002165428,0.002491573,0,0.007329261,-0.000634717,0.009367896,0.002936009,-0.021750134,0.01158597,0.008370123,0.005855056
24/11/2016,0.003506443,0.000507469,-0.001457422,-0.004798462,0.003117662,-0.001128179,-0.004004165,-0.000294734,-0.017579814,-0.023016518,-0.006499838,-0.001052661,0.003873886,0.000808011,0.005555556,1,0.006805259,0.000102325,-0.005620108,0.013196028,0.003664577,0.013134317,-0.003235897,-0.001272866
25/11/2016,-0.007356111,-0.009524423,0.000417014,0.002515372,0.003117662,-0.000433875,0.002790109,0.001685317,0.004115551,-0.048780488,-0.007687275,-0.001052661,-0.008439869,0.000808011,-0.000290782,0,0.002858307,0.003905588,0.001523822,0.003153884,0.005435902,0.000127635,0.001176859,-0.006301918
28/11/2016,0.017639869,0.002663875,-0.040016674,0.000936454,0.003613653,-0.000406504,0.002558706,0.001691267,-0.002820757,0.026369464,-0.001318609,0.003389906,0.01868056,0.003914329,-0.003490401,1,0.011535073,0.006550763,0.005737482,-0.004623227,0.002585597,0.004138484,0.008888574,0.002017642
29/11/2016,0.001285513,0.021059769,0.022145028,-0.01089794,-0.002832059,0.0034946,-0.010359601,-0.006034426,0.003590035,0.025124202,0.011222974,-0.005577041,0.001552814,-0.005254479,0.000875657,1,0.004710757,0.006169456,2.51E-05,-0.002128115,-0.011371918,-0.007879734,-0.000250761,0.000263081
30/11/2016,0.001663746,-0.02973455,-0.039294817,0.003573767,0.001240974,0.003770915,0.007166534,-0.004040021,-0.001284309,-0.019246746,-0.003427452,0.00206936,0.001876484,0.00133532,0.00058326,0,0.013854749,0.011673341,0.004522965,0.005059235,-0.011371918,-0.001262719,0.000890118,0.001658995
01/12/2016,0.009805255,0.015082677,0.093079814,0.001865262,0.000103548,-0.005980689,0.004341072,0.001740992,-0.010501193,-0.048425808,-0.018506387,-0.010453687,0.010114036,-0.00265347,-0.00029146,0,-0.01093684,-0.000607117,0.004653197,0.009763004,0.011510053,-0.003114979,-0.004617773,0.003585171
02/12/2016,-0.003485186,-0.038765322,0.03276699,-0.009985621,0.003574122,0.001665944,-0.006760366,-0.004549079,-0.01491325,-0.009643917,-0.002002336,-0.013631548,-0.003842179,-0.003515538,-0.005247813,1,0.00422401,0.00572821,-0.009229737,-0.005378404,-0.003110629,0.010973256,0.004018999,-0.003693119
05/12/2016,-0.012396875,0.013605059,0.012142577,-0.001965056,-0.001120784,-0.002020549,-0.005229332,-0.003288943,0.00808816,0.074606742,0.001504765,0.000864579,-0.012950237,0.000397064,-0.003077374,0,-0.004653233,-0.003907396,-0.00686507,-0.00464483,0.003174109,-0.01021781,-0.020286717,-0.007287364
06/12/2016,0.004515327,-0.008031019,0.002128483,0.016310691,0.002390141,0.008491092,0.012477074,0.002393503,-0.009389408,-0.035968214,-0.002504174,0.010130051,0.005187466,0.005821301,0,0,-0.015533603,0.008362768,0.005027291,0.005846347,-0.013618235,-0.008008817,-0.00054623,0.005494198
07/12/2016,0.001656983,0.021000897,-0.016605522,0.008469016,0.001849477,-0.008419601,0.015726804,0.004892668,0.003895235,-0.010556761,-0.005690377,0.004541439,0.00177149,0.003410879,-0.004262825,1,-0.001179473,0.004797336,0.004884934,-0.001227705,0.000254094,0.005240353,-0.001111795,0.009703973
08/12/2016,-0.005906544,0.005338997,-0.02277636,0.019616123,0.015470777,-0.001239576,0.013377366,0.018052048,0.001613578,-0.015200234,-0.002188184,0.011393212,-0.005047187,0.013163188,-0.004428698,0,0.001561292,0.002674629,0.009745614,0.013000053,0.01580561,0.009099784,0.008466548,0.006323627
09/12/2016,0.017433863,-0.012013958,0.021498895,0.017542135,0.003334592,-0.011204501,0.01385954,0.004247902,-0.011367112,-0.078361532,-0.000843455,0.004375426,0.01787202,0.002159413,0.001631079,0,0.001784444,-0.002630399,-0.011357784,0.008878029,0.018290285,0.0119567,-0.0050255,0.008071463
12/12/2016,0.001981698,-0.002899801,0.012981904,0.002165586,0.007241467,-0.00615037,0.003688253,0.00326911,-0.004719846,-0.029468599,-0.012831335,0.00500982,0.00180675,0.005938946,-0.001184308,1,0.015438594,0.000875731,0.004147881,0.01825055,0.000614672,0.003066599,0.007580998,0.003670006
13/12/2016,-0.008671568,-0.021851181,0.025825243,-0.001197826,0.002003356,0.006272628,0.000491002,-0.009172861,-0.006445711,0.074664012,0.002565418,-0.005870144,-0.011008564,-0.001137405,-0.000592856,0,-0.010340298,-0.00245936,-0.019800729,-0.003287145,-0.024767547,0.000395641,-0.029279426,-0.002736288
14/12/2016,0.006885851,0.00172292,0.002839296,0.00843952,0.005798015,-0.001004058,0.011753269,0.011341834,0.003272617,-0.016674386,-0.001705902,0.009476142,0.006241739,0.00653977,-0.000296604,1,-0.00700482,0.003535579,0.008438647,0.007805652,0.002102075,-0.003199827,0.003309982,0.008231387
15/12/2016,-0.003557594,-0.018023612,-0.036617592,-0.003527801,-0.005960461,-0.007558943,-0.007723892,-0.002781058,0.003283671,0.042078819,-0.014866712,-0.004970872,-0.004786057,-0.008117198,0.001038422,1,-0.004132247,-0.008480468,-0.015002184,0.002993771,0.00044276,0.007141569,-0.007499889,-0.010244387
16/12/2016,-0.003148912,0.003161541,-0.002742947,0.010810292,0.003016795,-0.00604117,0.011841044,0.007169181,-0.025810109,-0.056501431,-0.003989592,0.003711831,-0.003525839,0.003883228,0.005631298,0,-0.022302144,-0.001313752,-0.0117411,0.005727014,-0.005284648,-0.008236937,-0.004558891,0.007521734
19/12/2016,-0.001112784,-0.000121926,0.019646365,0.003308875,-0.000444786,0.003530694,0.002923311,0.001804541,0.002679601,-0.025710636,0.001567398,-0.003608309,-0.00173543,-0.00175064,0,1,-0.002110632,-0.001458615,-0.002297651,-0.004761197,-0.001749027,-0.001029141,0.00295355,0.001006209
20/12/2016,-0.004336048,-0.021888526,0.004238921,0.001989651,0.001998144,-0.00481559,-0.00042648,0.000787262,0.005095766,-0.027208654,0.007476961,0.003729888,-0.004312331,0.001975138,-0.000294724,1,-0.005424215,-0.004402715,-0.008121357,0.001137195,-0.019765462,0.005277522,-0.001538116,0.002682161
21/12/2016,-0.002529697,0.008262858,0.002110514,0.003329045,0.004604925,-0.000318814,0.006617861,0.003819209,-0.006254688,-0.02021904,-0.005350362,0.004855757,-0.002708422,0.003637521,0.001179245,0,-0.007274059,-0.001621468,0.000150683,0.009264843,-0.003115687,0.005213858,-0.002779293,0.002249532
22/12/2016,-0.00249354,0.001105016,0.004977982,0.000340173,-0.001635075,0.002338717,-0.002640719,-0.000360593,0.004894215,0.011521926,0.001388166,-0.002281207,-0.002610611,-0.002457327,-0.001177856,1,0.006675949,-0.004370996,0.001347212,-0.0076957,-0.003370674,0.004006367,0.008019979,-0.003835138
23/12/2016,-0.010013573,-0.006787921,0.008763574,-0.001093416,-0.001157359,0.001258546,-0.000379118,0.003161294,-7.80E-06,0.057633458,0.00017328,-0.00438825,-0.010196867,-0.001862987,0.000147406,0,-0.002984803,-0.01041505,-0.011304473,-0.0076957,-0.01785867,0.005415516,0.000884374,-0.002664564
26/12/2016,0.002351845,0.011909656,0.001322002,-0.000538578,0.00074954,0.001807769,0.001364119,0.000635646,-0.002910815,-0.027326796,0.001732502,0.002803162,0.000833427,0.001251681,-0.000147384,1,-0.005519738,-0.01041505,-0.011304473,-0.000125794,-0.01785867,0.005415516,-0.012552114,0.001060815
27/12/2016,-0.008970573,0.011791234,0.003206337,-0.000538578,0.00074954,-0.001177159,0.001364119,0.000635646,0,0.097504545,0.001210654,0.002803162,-0.009704787,0.001251681,-0.001179245,0,0.006569605,-0.002735716,-0.011304473,-0.00211298,0.005145496,0.005415516,0.007045529,0.00118234
28/12/2016,0.015745279,0.001303815,0.013348374,0.001948484,0.000563364,0.003302752,0.001392804,0.000635646,0.003398914,-0.091552477,-0.000690966,0.004530735,0.015755698,0.002248442,0.003246753,1,-0.00273256,0.008414873,0.000413849,0.001998612,0.016678294,-0.002834919,-0.001161228,-0.009251546
29/12/2016,-0.00010529,0.018483836,0.00296846,0.000239709,-0.005583343,-0.000471273,5.80E-05,0.005363482,0.004677158,0.030498923,0.007087295,-0.008907614,0.000248978,-0.008356546,0.003677552,1,-0.00456708,-0.0001802,0.001314307,-0.00469624,0.023562777,0.01014588,-0.005758293,-0.000712215
30/12/2016,0.005931552,0.007454798,-0.00536441,-0.002086276,-0.000700828,0.003152687,-0.00212278,0.001995474,0.008996617,-0.016728326,0.002403021,-0.001189653,0.008556476,-0.000293344,-0.00425033,1,-0.000584591,0.004540476,0.010553915,-0.015717288,0.023562777,0.002480211,0.000487751,-0.000712215
